full_path,drums/PredDecibel,drums/SNR,drums/SignalNoiseRatio,drums/TargetDecibel,model,test_set,other/PredDecibel,other/SNR,other/SignalNoiseRatio,other/TargetDecibel,vocals/PredDecibel,vocals/SNR,vocals/SignalNoiseRatio,vocals/TargetDecibel,bass/PredDecibel,bass/SNR,bass/SignalNoiseRatio,bass/TargetDecibel
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-40.87733459472656,5.742173671722412,5.742173671722412,-40.62315368652344,0l0r6gav,MoisesDBDatasource,-34.9306640625,4.6529927253723145,4.6529927253723145,-34.66669464111328,-40.49525833129883,1.347615122795105,1.347615122795105,-39.27431106567383,-26.65367317199707,18.336244583129883,18.336244583129883,-26.56557273864746
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-28.813865661621094,8.677177429199219,8.677177429199219,-28.13477325439453,0l0r6gav,MoisesDBDatasource,-30.28207015991211,5.464979648590088,5.464979648590088,-29.78116607666016,-36.20795822143555,5.799173355102539,5.799173355102539,-35.09471130371094,-30.14004898071289,7.698821067810059,7.698821067810059,-29.36051368713379
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-31.447097778320312,6.768850326538086,6.768850326538086,-30.22610664367676,0l0r6gav,MoisesDBDatasource,-27.741384506225582,5.821157455444336,5.821157455444336,-26.943946838378903,-28.98360252380371,6.868928909301758,6.868928909301758,-28.195459365844727,-33.655704498291016,4.930727481842041,4.930727481842041,-32.966339111328125
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-28.49113273620605,13.444538116455078,13.444538116455078,-28.296384811401367,0l0r6gav,MoisesDBDatasource,-35.591896057128906,5.066524505615234,5.066524505615234,-34.64981842041016,-35.95280075073242,7.22882080078125,7.22882080078125,-35.395835876464844,-33.66736602783203,8.780303955078125,8.780303955078125,-33.272789001464844
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/48c78ca6-18e9-42f2-9f05-fdbee90a7786.npz,-27.376449584960938,11.33225154876709,11.33225154876709,-27.277782440185547,0l0r6gav,MoisesDBDatasource,-35.03799057006836,3.602797269821167,3.602797269821167,-33.58238983154297,-34.4414176940918,11.098023414611816,11.098023414611816,-34.17191696166992,-28.88554573059082,8.110588073730469,8.110588073730469,-28.459775924682617
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/491c1ff5-1e7b-4046-8029-a82d4a8aefb4.npz,-32.44363784790039,12.624122619628906,12.624122619628906,-31.97978782653809,0l0r6gav,MoisesDBDatasource,-33.30588150024414,6.305344104766846,6.305344104766846,-31.97709274291992,-31.80548667907715,13.573406219482422,13.573406219482422,-31.745960235595703,-32.139286041259766,7.215538024902344,7.215538024902344,-32.536861419677734
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4999a0bf-a753-4e0e-85b1-690259dabf96.npz,-31.144020080566406,4.5558624267578125,4.5558624267578125,-31.262073516845703,0l0r6gav,MoisesDBDatasource,-29.94465065002441,4.987061500549316,4.987061500549316,-29.366071701049805,-31.54788589477539,5.980859279632568,5.980859279632568,-30.631244659423828,-28.69027137756348,9.058483123779297,9.058483123779297,-27.765216827392575
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5640831d-7853-4d06-8166-988e2844b652.npz,-27.480409622192383,7.838007926940918,7.838007926940918,-26.2755184173584,0l0r6gav,MoisesDBDatasource,-28.794479370117188,6.239072799682617,6.239072799682617,-28.93838882446289,-30.599063873291016,7.612499237060547,7.612499237060547,-29.6147575378418,-23.469621658325195,9.659647941589355,9.659647941589355,-23.3326358795166
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5a6df5c7-a58a-479e-bdfb-c5946c221933.npz,-28.353302001953125,10.497536659240724,10.497536659240724,-28.035572052001957,0l0r6gav,MoisesDBDatasource,-33.15287780761719,4.327230453491211,4.327230453491211,-32.117095947265625,-29.488750457763672,9.325780868530272,9.325780868530272,-28.92911148071289,-29.865760803222656,9.949199676513672,9.949199676513672,-29.572986602783203
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/606e3380-b062-4b74-88ac-b60d6f4d0a37.npz,-35.397403717041016,4.966011047363281,4.966011047363281,-34.259464263916016,0l0r6gav,MoisesDBDatasource,-33.32892608642578,4.262224197387695,4.262224197387695,-31.89668655395508,-30.349140167236328,10.660707473754885,10.660707473754885,-30.068151473999023,-26.487234115600582,11.453283309936523,11.453283309936523,-26.366230010986328
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6b48c9de-fa34-4635-9718-04e01a03a0fe.npz,-31.74531555175781,5.507041931152344,5.507041931152344,-30.74782371520996,0l0r6gav,MoisesDBDatasource,-27.779415130615234,6.163777828216553,6.163777828216553,-27.07635498046875,-28.996431350708008,7.285691738128662,7.285691738128662,-28.058399200439453,-29.695934295654297,8.866148948669434,8.866148948669434,-29.08414459228516
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6de41c50-0c49-4528-b60b-75c45d3630f4.npz,-27.79701232910156,7.072997093200684,7.072997093200684,-27.190467834472656,0l0r6gav,MoisesDBDatasource,-27.605693817138672,5.549898147583008,5.549898147583008,-27.109277725219727,-28.362091064453125,8.699996948242188,8.699996948242188,-27.79209518432617,-24.937480926513672,8.593523025512695,8.593523025512695,-24.397544860839844
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/704f1de9-1d02-4c2b-af05-107a7700a51d.npz,-27.281587600708008,11.865670204162598,11.865670204162598,-26.92042350769043,0l0r6gav,MoisesDBDatasource,-34.9134521484375,0.5450090169906616,0.5450090169906616,-34.2691650390625,-32.37136459350586,9.544669151306152,9.544669151306152,-32.224365234375,-26.57033920288086,8.879596710205078,8.879596710205078,-26.04794311523437
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/78ef22ce-472f-4f82-8656-16df73b9465f.npz,-33.56731414794922,5.539329528808594,5.539329528808594,-32.82122802734375,0l0r6gav,MoisesDBDatasource,-29.29539680480957,6.188079833984375,6.188079833984375,-27.418750762939453,-26.57152938842773,8.461217880249023,8.461217880249023,-26.747886657714844,-23.836456298828125,20.298641204833984,20.298641204833984,-23.80704689025879
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7bfa233c-24ed-4c7a-9096-11e3aa00c55d.npz,-30.19281578063965,9.723773956298828,9.723773956298828,-29.60731506347656,0l0r6gav,MoisesDBDatasource,-29.84765243530273,6.251977443695068,6.251977443695068,-29.06308364868164,-29.067798614501957,9.249202728271484,9.249202728271484,-28.68526840209961,-28.043386459350582,9.33574104309082,9.33574104309082,-27.96504783630371
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/7dd515b0-e218-425d-b8bf-a75056237d6a.npz,-59.679481506347656,,,-120.0,0l0r6gav,MoisesDBDatasource,-27.41209983825684,8.413488388061523,8.413488388061523,-26.31625366210937,-23.897113800048828,14.12944507598877,14.12944507598877,-23.82159996032715,-36.99591445922852,,-100.30335998535156,-120.0
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8042b88a-6179-406b-9ec4-b45a4cdd4a71.npz,-27.74017143249512,4.679106712341309,4.679106712341309,-28.323347091674805,0l0r6gav,MoisesDBDatasource,-31.304622650146484,2.352393865585327,2.352393865585327,-31.22679901123047,-29.84162330627441,5.83095121383667,5.83095121383667,-28.309633255004883,-28.648317337036133,6.903913021087647,6.903913021087647,-27.085739135742188
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/88b545e5-4d06-4d55-a306-1bd3a2915ee5.npz,-30.80161666870117,8.43173599243164,8.43173599243164,-30.31050109863281,0l0r6gav,MoisesDBDatasource,-30.92156982421875,4.137763500213623,4.137763500213623,-30.56957244873047,-29.90017890930176,9.767372131347656,9.767372131347656,-29.54204559326172,-31.38011932373047,6.265103340148926,6.265103340148926,-30.097354888916016
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8a6c9c1f-4865-404f-a805-1949de36a33c.npz,-32.08712387084961,9.111600875854492,9.111600875854492,-31.343338012695312,0l0r6gav,MoisesDBDatasource,-29.50033187866211,9.497353553771973,9.497353553771973,-29.008771896362305,-31.37843894958496,12.165447235107422,12.165447235107422,-31.303394317626957,-28.159557342529297,13.301386833190918,13.301386833190918,-27.8867244720459
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/8f36f17f-c033-4c1b-a793-80dce43d507b.npz,-31.795225143432617,8.406291961669922,8.406291961669922,-31.355545043945312,0l0r6gav,MoisesDBDatasource,-32.0821647644043,6.43102502822876,6.43102502822876,-31.261882781982425,-30.68495750427246,9.718416213989258,9.718416213989258,-30.51202392578125,-27.33174514770508,10.706377029418944,10.706377029418944,-27.16669273376465
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/93dda0e8-dd76-49e4-b08f-54a82387cdf6.npz,-35.6843147277832,5.415160179138184,5.415160179138184,-33.8278694152832,0l0r6gav,MoisesDBDatasource,-27.95150756835937,6.576581001281738,6.576581001281738,-27.86917495727539,-32.44927215576172,4.976728439331055,4.976728439331055,-32.46970748901367,-25.435741424560547,11.665776252746582,11.665776252746582,-25.0262451171875
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a199697c-3cdc-47c7-a9c7-c1b07dd6c9dd.npz,-31.75889015197754,8.32541275024414,8.32541275024414,-31.17399406433105,0l0r6gav,MoisesDBDatasource,-31.78040313720703,4.457545280456543,4.457545280456543,-31.00975227355957,-28.494569778442383,8.377643585205078,8.377643585205078,-27.77140617370605,-36.68001174926758,5.879390239715576,5.879390239715576,-36.947025299072266
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a1dcaeb2-f4e6-4818-b490-09f44d624afc.npz,-28.00698471069336,8.375499725341797,8.375499725341797,-27.01158905029297,0l0r6gav,MoisesDBDatasource,-31.085376739501957,3.5300135612487797,3.5300135612487797,-31.14212226867676,-28.405370712280277,8.858424186706543,8.858424186706543,-27.595760345458984,-25.85577392578125,10.102519035339355,10.102519035339355,-25.7565975189209
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/a56d9450-3a26-485c-8ac3-24b6b54e2c1d.npz,-30.33052062988281,9.687843322753906,9.687843322753906,-29.6787223815918,0l0r6gav,MoisesDBDatasource,-27.89835929870605,8.497957229614258,8.497957229614258,-27.244281768798828,-28.996049880981445,12.815691947937012,12.815691947937012,-28.86424827575684,-25.35430145263672,11.823598861694336,11.823598861694336,-25.34492301940918
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/aa600069-0a98-45e6-94fa-4000bfe46c25.npz,-31.902685165405277,11.131929397583008,11.131929397583008,-31.55923843383789,0l0r6gav,MoisesDBDatasource,-37.17667007446289,5.521400451660156,5.521400451660156,-36.09951400756836,-37.52701187133789,8.431045532226562,8.431045532226562,-37.22572708129883,-34.05024337768555,8.547197341918945,8.547197341918945,-33.740047454833984
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/ad9bbefc-8762-46c9-b847-da14b10802b6.npz,-30.21254539489746,9.841592788696287,9.841592788696287,-29.45442008972168,0l0r6gav,MoisesDBDatasource,-29.82354736328125,6.616929054260254,6.616929054260254,-29.314491271972656,-31.2410888671875,6.894730567932129,6.894730567932129,-30.834869384765625,-30.33517837524414,7.236269950866699,7.236269950866699,-29.82468605041504
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/adb5e3fd-d039-42e4-b09b-fd0784fa0c82.npz,-28.234827041625977,7.513360977172852,7.513360977172852,-28.008920669555664,0l0r6gav,MoisesDBDatasource,-33.15192794799805,2.3201708793640137,2.3201708793640137,-29.440576553344727,-26.27906036376953,7.876873016357422,7.876873016357422,-25.960845947265625,-30.91828346252441,6.139921188354492,6.139921188354492,-31.337482452392575
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/bb45cf1a-4c58-4fe3-88ea-97ef27527507.npz,-24.637117385864254,12.907219886779783,12.907219886779783,-24.221603393554688,0l0r6gav,MoisesDBDatasource,-29.473783493041992,4.637612342834473,4.637612342834473,-29.17166519165039,-27.300691604614254,7.432435989379883,7.432435989379883,-26.565624237060547,-28.12342834472656,10.99468994140625,10.99468994140625,-27.848506927490234
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c6d73235-1dd5-4085-a3b3-50a3466c6168.npz,-31.404001235961918,10.223575592041016,10.223575592041016,-30.943626403808597,0l0r6gav,MoisesDBDatasource,-32.619998931884766,4.839447021484375,4.839447021484375,-30.38180351257324,-31.84005355834961,4.431609153747559,4.431609153747559,-32.821533203125,-33.08506393432617,7.246750831604004,7.246750831604004,-33.05343246459961
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/c70471f9-9c4a-41c9-b8f8-20ac38847a8e.npz,-28.63802146911621,10.33482265472412,10.33482265472412,-28.094253540039062,0l0r6gav,MoisesDBDatasource,-26.84618186950684,9.543463706970217,9.543463706970217,-26.62749290466309,-30.51742553710937,7.462803363800049,7.462803363800049,-29.708415985107425,-29.90706443786621,8.842527389526367,8.842527389526367,-30.21518325805664
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dc61c44e-a771-47a9-8934-a0eb8f3e08ac.npz,-28.38994026184082,10.13808250427246,10.13808250427246,-27.80325126647949,0l0r6gav,MoisesDBDatasource,-28.77621459960937,4.629720687866211,4.629720687866211,-28.60366439819336,-32.61235809326172,3.622140884399414,3.622140884399414,-30.83681869506836,-34.16114044189453,3.678645133972168,3.678645133972168,-32.18638610839844
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/dda2c057-6d73-43fa-a130-d7d6562c09ca.npz,-29.205808639526367,11.606772422790527,11.606772422790527,-28.872833251953125,0l0r6gav,MoisesDBDatasource,-35.756813049316406,7.741043090820312,7.741043090820312,-35.27750396728516,-36.45000457763672,6.57902717590332,6.57902717590332,-35.675724029541016,-28.037036895751957,11.243135452270508,11.243135452270508,-27.704891204833984
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/f0c565c5-fc73-4da1-b979-0fac0167f671.npz,-29.965557098388672,10.206007957458496,10.206007957458496,-29.20634078979492,0l0r6gav,MoisesDBDatasource,-30.71284294128418,7.370842933654785,7.370842933654785,-30.149309158325195,-27.960494995117188,14.374374389648438,14.374374389648438,-27.856956481933597,-29.060155868530277,11.288925170898438,11.288925170898438,-28.746545791625977
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/fc3c9e48-e2ac-4088-af65-68404baa7f12.npz,-27.39803695678711,10.642621994018556,10.642621994018556,-26.7269229888916,0l0r6gav,MoisesDBDatasource,-30.810958862304688,5.113771915435791,5.113771915435791,-30.9595890045166,-30.310346603393555,8.138567924499512,8.138567924499512,-29.48589515686035,-30.287261962890625,11.248130798339844,11.248130798339844,-29.82251739501953
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0358fd1e-244a-4422-9a42-29b5d68f6e4b.npz,-30.589818954467773,6.980843544006348,6.980843544006348,-30.73606300354004,zune532k,MoisesDBDatasource,-28.989112854003903,5.632978916168213,5.632978916168213,-26.81552505493164,-33.63604736328125,7.464607238769531,7.464607238769531,-33.48835754394531,-34.92911529541016,,-105.90016174316406,-120.0
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/05e7af85-9721-4b42-952a-ccd34feb6033.npz,-31.325347900390625,6.871577739715576,6.871577739715576,-29.702970504760746,zune532k,MoisesDBDatasource,-31.57463836669922,6.498732089996338,6.498732089996338,-30.40575218200684,-32.841636657714844,7.5135393142700195,7.5135393142700195,-32.11173248291016,-31.437694549560547,5.7049102783203125,5.7049102783203125,-31.78006172180176
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/06bfc6e7-e5ac-4827-bf8e-ffaf1675872f.npz,-32.88258361816406,6.136333465576172,6.136333465576172,-32.347023010253906,zune532k,MoisesDBDatasource,-29.54984664916992,6.365699291229248,6.365699291229248,-28.383310317993164,-27.757625579833984,12.194768905639648,12.194768905639648,-27.51344871520996,-29.57239532470703,8.039512634277344,8.039512634277344,-29.538410186767575
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/07fb2df2-91d6-458d-9230-9638b4edac08.npz,-29.934499740600582,10.608031272888184,10.608031272888184,-29.805604934692383,zune532k,MoisesDBDatasource,-32.136932373046875,7.582498073577881,7.582498073577881,-31.52195930480957,-36.27902221679688,6.988541603088379,6.988541603088379,-35.46328353881836,-37.79383087158203,5.366759300231934,5.366759300231934,-37.14490509033203
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/0d528a19-cb0f-4421-b250-444f9343e51c.npz,-25.92599105834961,8.180026054382324,8.180026054382324,-25.34850311279297,zune532k,MoisesDBDatasource,-27.78478240966797,4.289801120758057,4.289801120758057,-27.04457092285156,-25.399206161499023,8.047321319580078,8.047321319580078,-24.46686553955078,-26.44177627563477,10.734733581542969,10.734733581542969,-26.186798095703125
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/11845abc-8ca3-4fb2-bd84-521aeeff56f4.npz,-24.38019180297852,13.0711088180542,13.0711088180542,-24.179664611816406,zune532k,MoisesDBDatasource,-25.49626922607422,1.0403748750686646,1.0403748750686646,-26.93986701965332,-28.778573989868164,12.298095703125,12.298095703125,-28.53472900390625,-34.040523529052734,0.0389052778482437,0.0389052778482437,-27.51139640808105
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/125fc63d-9b69-4170-a46a-42c91bc28446.npz,-45.34901428222656,2.862785816192627,2.862785816192627,-44.06062698364258,zune532k,MoisesDBDatasource,-30.562152862548828,8.201713562011719,8.201713562011719,-29.40408515930176,-28.18634033203125,9.75999355316162,9.75999355316162,-28.39012336730957,-32.18937683105469,13.61870574951172,13.61870574951172,-32.12579345703125
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1a32e987-cae8-458f-9c26-d9a6abf5348d.npz,-29.43521499633789,8.614934921264648,8.614934921264648,-29.37959289550781,zune532k,MoisesDBDatasource,-33.36383438110352,4.857660293579102,4.857660293579102,-32.11865997314453,-32.94175720214844,10.851160049438477,10.851160049438477,-32.74550247192383,-33.972511291503906,6.4272308349609375,6.4272308349609375,-33.08759307861328
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1afe1b3b-3e2e-48d3-b859-f50e222cbaf4.npz,-31.497982025146484,6.119673252105713,6.119673252105713,-30.77674102783203,zune532k,MoisesDBDatasource,-30.59650230407715,6.076419830322266,6.076419830322266,-29.58914566040039,-32.662864685058594,6.778746604919434,6.778746604919434,-31.761615753173828,-23.69431495666504,13.54347038269043,13.54347038269043,-23.5837459564209
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/1f98fe4d-26c7-460f-9f68-33964bc4d8d3.npz,-33.326847076416016,9.68515968322754,9.68515968322754,-32.555625915527344,zune532k,MoisesDBDatasource,-34.65239715576172,3.923285961151123,3.923285961151123,-34.667381286621094,-36.18442153930664,4.430242538452148,4.430242538452148,-34.50276565551758,-35.76799392700195,7.524032592773437,7.524032592773437,-35.549747467041016
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/215391aa-1168-42dd-9cab-f8b0c6ff566b.npz,-28.12312889099121,7.5377607345581055,7.5377607345581055,-27.772924423217773,zune532k,MoisesDBDatasource,-32.48451614379883,5.676724433898926,5.676724433898926,-32.37175750732422,-32.57895278930664,7.210304260253906,7.210304260253906,-31.544389724731445,-31.381908416748047,5.3999433517456055,5.3999433517456055,-30.522920608520508
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/25789239-1075-43b9-bfc9-51dff4a29590.npz,-28.048423767089844,7.458657264709473,7.458657264709473,-26.58075523376465,zune532k,MoisesDBDatasource,-29.68583106994629,3.907873153686523,3.907873153686523,-29.78995513916016,-30.975749969482425,6.280211448669434,6.280211448669434,-30.292932510375977,-32.09178924560547,6.266608238220215,6.266608238220215,-32.096981048583984
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/28748b6e-6125-42f7-998d-2ad734e39b6c.npz,-28.397686004638672,6.064977169036865,6.064977169036865,-26.323564529418945,zune532k,MoisesDBDatasource,-28.39303970336914,-2.247460126876831,-2.247460126876831,-32.32497787475586,-32.321861267089844,5.103963851928711,5.103963851928711,-31.150056838989254,-23.13982391357422,6.9369730949401855,6.9369730949401855,-22.491390228271484
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/35983cdd-3903-46cb-b184-f96274ced57b.npz,-26.96110725402832,10.452764511108398,10.452764511108398,-26.73343276977539,zune532k,MoisesDBDatasource,-31.186962127685547,2.8821470737457275,2.8821470737457275,-31.259462356567383,-30.175838470458984,6.633389949798584,6.633389949798584,-29.064075469970703,-28.38203430175781,10.280345916748049,10.280345916748049,-28.37289810180664
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c3b5fdb-f15e-4ba4-884a-b083ce2426c6.npz,-40.981178283691406,7.412299156188965,7.412299156188965,-40.62315368652344,zune532k,MoisesDBDatasource,-33.70450973510742,3.869204998016357,3.869204998016357,-34.66669464111328,-49.356571197509766,0.1877064406871795,0.1877064406871795,-39.27431106567383,-26.628253936767575,20.50924301147461,20.50924301147461,-26.56557273864746
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3c557409-3a34-43c2-9159-5421bbad5ecb.npz,-28.85384750366211,8.334989547729492,8.334989547729492,-28.13477325439453,zune532k,MoisesDBDatasource,-29.638378143310547,4.88982629776001,4.88982629776001,-29.78116607666016,-36.415809631347656,6.059496879577637,6.059496879577637,-35.09471130371094,-30.53404235839844,7.17259693145752,7.17259693145752,-29.36051368713379
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/3e656eec-84d4-4a45-b410-d3817d849f92.npz,-32.82292175292969,4.582757472991943,4.582757472991943,-30.22610664367676,zune532k,MoisesDBDatasource,-27.39803504943848,5.085232734680176,5.085232734680176,-26.943946838378903,-29.21771049499512,6.770079612731934,6.770079612731934,-28.195459365844727,-33.067745208740234,4.684011459350586,4.684011459350586,-32.966339111328125
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4380ad97-2620-4419-a011-ddfa29a87f54.npz,-28.623754501342773,12.22942352294922,12.22942352294922,-28.296384811401367,zune532k,MoisesDBDatasource,-35.7589111328125,5.1745452880859375,5.1745452880859375,-34.64981842041016,-35.934959411621094,7.60711145401001,7.60711145401001,-35.395835876464844,-33.263179779052734,8.43528938293457,8.43528938293457,-33.272789001464844
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/48c78ca6-18e9-42f2-9f05-fdbee90a7786.npz,-27.637042999267575,10.965118408203123,10.965118408203123,-27.277782440185547,zune532k,MoisesDBDatasource,-34.10187149047852,3.355910301208496,3.355910301208496,-33.58238983154297,-34.29673385620117,10.950878143310549,10.950878143310549,-34.17191696166992,-28.93817901611328,8.029946327209473,8.029946327209473,-28.459775924682617
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/491c1ff5-1e7b-4046-8029-a82d4a8aefb4.npz,-32.09646987915039,13.699434280395508,13.699434280395508,-31.97978782653809,zune532k,MoisesDBDatasource,-33.343387603759766,7.026835441589356,7.026835441589356,-31.97709274291992,-31.79816246032715,14.30838680267334,14.30838680267334,-31.745960235595703,-32.1699333190918,7.623529434204102,7.623529434204102,-32.536861419677734
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/4999a0bf-a753-4e0e-85b1-690259dabf96.npz,-31.59117126464844,5.777249336242676,5.777249336242676,-31.262073516845703,zune532k,MoisesDBDatasource,-29.703697204589844,5.125400066375732,5.125400066375732,-29.366071701049805,-31.88230323791504,6.232686996459961,6.232686996459961,-30.631244659423828,-28.20238876342773,11.453339576721191,11.453339576721191,-27.765216827392575
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5640831d-7853-4d06-8166-988e2844b652.npz,-27.964303970336918,6.625653266906738,6.625653266906738,-26.2755184173584,zune532k,MoisesDBDatasource,-28.635517120361328,5.815004348754883,5.815004348754883,-28.93838882446289,-30.414770126342773,7.46937370300293,7.46937370300293,-29.6147575378418,-23.428098678588867,8.961780548095703,8.961780548095703,-23.3326358795166
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/5a6df5c7-a58a-479e-bdfb-c5946c221933.npz,-28.35704803466797,9.665122032165527,9.665122032165527,-28.035572052001957,zune532k,MoisesDBDatasource,-33.508846282958984,4.756068706512451,4.756068706512451,-32.117095947265625,-29.415958404541016,9.57071304321289,9.57071304321289,-28.92911148071289,-29.717510223388672,9.898049354553224,9.898049354553224,-29.572986602783203
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/606e3380-b062-4b74-88ac-b60d6f4d0a37.npz,-35.27457809448242,4.58023738861084,4.58023738861084,-34.259464263916016,zune532k,MoisesDBDatasource,-32.03514862060547,4.019145011901856,4.019145011901856,-31.89668655395508,-30.39767837524414,12.09219741821289,12.09219741821289,-30.068151473999023,-26.757930755615234,10.781232833862305,10.781232833862305,-26.366230010986328
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6b48c9de-fa34-4635-9718-04e01a03a0fe.npz,-31.83483123779297,5.28543758392334,5.28543758392334,-30.74782371520996,zune532k,MoisesDBDatasource,-27.596635818481445,6.148378372192383,6.148378372192383,-27.07635498046875,-28.93051528930664,7.523543834686279,7.523543834686279,-28.058399200439453,-29.75558090209961,8.551111221313477,8.551111221313477,-29.08414459228516
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/6de41c50-0c49-4528-b60b-75c45d3630f4.npz,-28.983152389526367,4.812761306762695,4.812761306762695,-27.190467834472656,zune532k,MoisesDBDatasource,-27.51458168029785,5.156816482543945,5.156816482543945,-27.109277725219727,-28.47845458984375,8.602688789367676,8.602688789367676,-27.79209518432617,-24.432737350463867,7.160722732543945,7.160722732543945,-24.397544860839844
/home/hice1/kwatchar3/Documents/data/moisesdb/intermediates/npz-coarse/test/704f1de9-1d02-4c2b-af05-107a7700a51d.npz,-27.44711303710937,11.30224323272705,11.30224323272705,-26.92042350769043,zune532k,MoisesDBDatasource,-33.70552444458008,0.3689270615577698,0.3689270615577698,-34.2691650390625,-32.369441986083984,9.230195045471191,9.230195045471191,-32.224365234375,-26.765846252441406,8.77817440032959,8.77817440032959,-26.04794311523437
